id,title,author,first_author_org,year,issue,page_start,page_end,abstract,keywords,clc_code,cite_count,doi,pdf_path
825,论演绎权的保护范围,梁志文[1],南京师范大学法学院,2015,5,140,157,演绎权控制作品利用的不同市场，但原则性规定的立法模式造成了司法适用的困惑，我国有些法院对类似案件做出了复制与演绎、演绎与“借鉴”的不同认定。演绎权是版权扩张的产物，这是演绎与复制易于混淆的原因；它也是演绎作品受保护的附随产物，这是演绎与借鉴难以区分的缘故。作为一项独立的权利，演绎权控制着演绎作品的利用；而演绎作品既具有自身的独创性，又与原作受保护的表达构成实质性相似，因而超出了借鉴的范畴。作品中受保护的表达具有层次性，包括表达的最终呈现形式和作品中受保护的独创性构成元素；前者是复制权的“领地”，后者是演绎权的“国土”。,演绎权;改编权;复制权;作品表达的层次;合理使用,D913,73,,法学三大刊论文/中国法学/论演绎权的保护范围.pdf
826,论犯罪参与的共同性:以单一正犯体系为中心,刘明祥[1],中国人民大学刑事法律科学研究中心,2021,6,222,243,"共同犯罪以什么为""共同"",在刑法学界早就有争议.我国刑法采取不区分正犯与共犯的单一正犯体系,所以应当将此问题纳入该体系的犯罪参与共同性的范畴来思考,而不能用立足于区分制体系的行为共同说或部分犯罪共同说来作解释.我国刑法中的""共同犯罪""不同于德、日刑法中的""共同正犯""""共犯"",""共同犯罪的共同性""与""共同正犯的共同性""或""共犯的共同性""也不相同.由于单一正犯体系对数人共同参与的犯罪采取与单个人犯罪基本相同的定罪规则,在定罪阶段不涉及如何认定共同犯罪,只是到了量刑(处罚)阶段才关注该问题,故不需要通过扩大解释共同犯罪的共同性来解决像德、日那样的对参与者难以定罪和处罚不均衡的问题.",犯罪参与;共同犯罪;共同正犯;共犯,D924.11,0,,法学三大刊论文/中国法学/论犯罪参与的共同性_以单一正犯体系为中心.pdf
827,论环境侵权原因行为的立法拓展,"竺效[1,2]",中国人民大学法学院 中国人民大学民商事法律科学研究中心,2015,2,248,265,"《侵权责任法》第65条是否适用于因破坏生态造成他人损害的情形,在当前司法实践中存在困惑,在学理上存在争议。以环境科学、生态学关于＂环境＂的基本概念为出发点,＂生态环境＂并非一个科学的用语,仅可与＂生活环境＂并列用于非环境、非生态领域。而《侵权责任法》之＂准历史解释＂所谓的＂污染生态环境＂实质上指污染自然环境,对称于污染人工环境。因此,该法第65条所规定的＂因污染环境造成损害＂的致害原因行为不包括破坏生态的行为。基于污染环境和破坏生态的行为两分法,2014年修订的《环境保护法》第64条将《侵权责任法》扩大适用于因破坏生态造成损害的情形,以立法对我国环境侵权责任之原因行为的范围进行了拓展,这一新法、特别法上的立法发展具有国际先进性。",污染环境;破坏生态;环境侵权;原因行为,D920.0,65,,法学三大刊论文/中国法学/论环境侵权原因行为的立法拓展.pdf
828,论环境质量标准与环境污染侵权责任的认定,尤明青,中南财经政法大学法学院,2017,6,283,300,环境质量标准兼具技术属性和法律属性，既非规章也非规范性文件，其约束力来自于援引环境质量标准的法律规范，其核心功能在于为环境质量状况提供比对依据，并与援}I环境质量标准的法律规范、行政规划共同发挥设定目标、考核激励、督政问责的作用。环境质量标准具有以分类管理为理念、以整体主义为价值观和方法论、以阶段性控制目标为依据、以政策选择为结果的特征。从规范的角度分析，环境质量标准不可用于认定环境污染侵权责任。但从事实的角度分析，环境质量标准对于认定环境污染侵权责任能够发挥有限的证明作用：可为证明环境影响的消极性提供科学支撑，有助于认定加害行为要件；可在有限的范围内缓解损害要件的举证难度；可用于证明加害行为与损害之间的关联性。,环境质量标准 环境污染侵权责任 事实 规范,D923,0,,法学三大刊论文/中国法学/论环境质量标准与环境污染侵权责任的认定.pdf
829,论生态损害救济的模式选择,刘静[1],武汉大学环境法研究所,2019,5,267,284,"围绕着环境民事公益诉讼和生态环境损害赔偿诉讼,我国建立了私法主导的生态损害救济体系。这一体系在发展环境法治的同时,也带来了相关主体角色错位、政府主导的修复和司法判决难以衔接以及法院主导修复能力有限等问题。而生态损害的公法救济在现行立法中未得到足够重视。影响生态损害救济模式选择的主要因素有:法律体系对公私法划分的影响;行政机关在救济生态损害方面的权能和保障以及私法救济的困难程度。基于这些因素的考量,我国应通过立法授权、行政执行能力的强化和行政公益诉讼制度的完善,建立公法主导的生态损害救济制度。私法救济在公法框架建立前或无法适用的情况下,可发挥补充作用。",生态损害;救济模式;公法救济;环境公益诉讼,D922.291.92,0,,法学三大刊论文/中国法学/论生态损害救济的模式选择.pdf
830,论破产程序中企业数据财产的处理,"赵精武[1,2]",,2024,3,103,123,在破产法领域，债务人所持有的数据资源具有市场认可的经济价值，欧美等国已经出现将“隐私协议”“用户协议”作为判断债务人能否变价出售客户个人信息的案例。我国现行立法没有对破产程序中如何处理债务人所持有的数据进行明确，既未明确这些数据能否构成破产法意义上的“破产财产”，也未明确管理人和债务人对这些数据承担何种法律义务。破产财产的认定依据应当以现行财产权规则为基础，结合《民法典》第127条以及企业会计准则等实务性操作要求来看，主营业务数据、系统安全数据、经营管理数据以及获得同意的客户个人信息、员工个人信息均能够被纳入破产财产范围。基于“数据属于新型财产”的理念，管理人“管理和处分债务人财产”的法定职责包含了保护债务人财产保值和增值，这也延伸出管理人应当承担的数据安全保障义务。此外，在企业数据变价出售前后，数据资产的评估和技术整理、变价方式的合理选择以及数据销毁同样属于破产程序中企业数据财产处理规则的重要内容。,企业破产;数据处理;企业数据财产权;破产财产;破产管理,D922.291.92,,,法学三大刊论文/中国法学/论破产程序中企业数据财产的处理.pdf
831,论社会信用法的立法模式选择,王伟,中央党校(国家行政学院)政治和法律教研部,2021,1,228,247,"社会信用法是社会信用建设的基本法,制定这部法律的首要问题是立法模式如何选择,核心问题是信用主体、客体如何界定.以信用主体和客体界定为视角展开学理论证,是研究社会信用法立法模式选择问题的重要进路.关于信用客体,社会信用立法应当将经济信用和公共信用均纳入社会信用法的调整范围;关于信用主体,基于构建公私一体遵循的诚信价值观需要以及当前公私融合、""对事调整""综合立法的实用主义观念,公权力主体的信用问题应当纳入社会信用法进行调整.在立法体例上,采取以私权利主体的信用调整为主、适度衔接公权力主体信用问题的""折中""立法模式,是社会信用法较为理想的立法方案.",社会信用法;立法模式;信用主体;信用客体,D922.1,0,,法学三大刊论文/中国法学/论社会信用法的立法模式选择.pdf
832,论禁止权利滥用原则的法律适用,彭诚信,上海交通大学凯原法学院,2018,3,249,268,"权利滥用虽具有权利外观,但其权利的行使却不受法律保护。权利滥用的鉴别无统一标准,需通过权利人的主观意思、滥用权利的客观行为、对本人无益或获利远小于致他人受损、行为违反权利的客观目的等要素予以认定。权利滥用行为的不法性在性质上有别于侵权行为,以侵权方式解决权利滥用具有一定的制度性局限。禁止权利滥用作为一项法律原则,其适用应以原则的规则化为核心：即以鉴别要素为基础构建直接作为裁判依据的个案规范,具体法律后果包括停止侵害、剥夺权利、恢复原状、金钱赔偿以及行为不生法效果等。",权利滥用;《民法总则》第132条;鉴别要素;侵权责任;法律原则规则化,D913,0,,法学三大刊论文/中国法学/论禁止权利滥用原则的法律适用.pdf
833,论税收国家的基础,张富强,华南理工大学法学院,2016,2,166,183,"税收国家最初是西方学者从财政角度对一种以私有制为基础的国家形态的界定,指的是财政收入大部分依存于税收的国家。由于税收国家的理论与我国传统经济体制、法律制度和社会文化观念存在着较多的冲突,因而需要运用多种视角深层次地考察我国构建税收国家的基础。客观而言,我国虽以公有制为基础且政府全部收入对税收依存度相当的低,但随着市场经济的发育和发展,同样呈现构建税收国家的可行性。而现代税收国家的建成,无疑需要我国在经济体制、法律制度和社会文化观念等方面的深层次变革相配合。",税收国家;社会文化观念,D034,37,,法学三大刊论文/中国法学/论税收国家的基础.pdf
834,论类案的结构性相似特征及其运用,杨知文[1],,2023,6,102,122,相关性判决是类案的初始含义和本质所在，适用类案裁判先要找到能够与待决案件构成高度相关性判决的先例。相较于“表面性相似”，“结构性相似”才是保证事物具有真正相似性的基础，类案必然也是以“结构性相似”为根本特征。仅找到案件之间对应的一定数量的相同点并非就能成就类案，实质的类案要求案件之间的共同点必须在关系/构造层面达到系统的相似性。结构性相似特征对适用类案的裁判活动具有明显的运用价值。一方面，通过考量司法的逻辑构成，可以把司法认定的案件事实、法官提炼的案件争议、裁判作出的法律解释和必要问题的价值衡量确定为案件“结构性相似”的基础性要素，而基于这四个基础性要素关系或构造的相似，就成为判定类案的司法标准。另一方面，按照“结构性相似”特征确立类案的法律适用关系，需要型塑与之相应的司法思维，包括从具象思维转为一定程度的概括性思维、将概念思维与类型思维并重、合理运用目的性思维等。在我国案例指导制度下，有关指导性案例的参照适用也应以类案的结构性相似特征为基本遵循。,类案;结构性相似;类案判定;类案适用;指导性案例,D926,,,法学三大刊论文/中国法学/论类案的结构性相似特征及其运用.pdf
835,论经济法治现代化,张守文[1],北京大学法学院,2025,1,29,48,国家的现代化离不开法治现代化，尤其需要推进经济法治现代化。为此，应明晰经济法治现代化的界定与定位、理念与价值以及实现路径等基本问题，并结合财政、税收、金融、发展规划、市场竞争等重要领域，分析其法治现代化的重点问题和具体路径。针对上述领域存在的体制法不健全、法定原则落实不到位、制度协调性不足等共性问题，应基于中国式现代化的发展目标，依循“经济法治逻辑”，将相关发展理念和重要价值融入经济法治建设中，在各领域建立体现发展导向的“现代制度”，并保障各类经济法律制度的协调运行，从而构建“发展型经济法治”，推进经济法治的现代化。深入研究经济法治现代化问题，有助于进一步完善经济法治，丰富和发展法治理论和现代化理论，构建经济法治现代化理论，推动法理学、经济法学、发展法学等相关学科的发展。,经济法治;现代化;现代制度;法定原则;发展导向,D922.2,,,法学三大刊论文/中国法学/论经济法治现代化.pdf
836,论绿色原则的规范解释司法适用,竺效[1],中国人民大学法学院,2021,4,83,102,"《民法典》第9条已宣示绿色原则作为民法基本原则.对司法实践中涉及绿色原则的相关案例,可根据案涉纠纷是否存在可适用的民事法律规范及其数量、规范与绿色原则之间是否存在冲突以及绿色原则可否有助于相互冲突之规范间的适用选择,进行三层顺次分类.通过分析相关案例,可得出漏洞填补、价值宣示、规范解释和规范选择四种绿色原则司法适用的具体路径.其中规范解释适用指仅有一个可适用于解决案涉纠纷的规范,但适用该规范会造成与绿色原则间的价值冲突,可引入绿色原则重新解释该规范以作出妥善裁判.绿色原则的规范解释适用可依循民事规范识别、冲突价值权衡、解释方法探求和比例原则考量四个主要步骤展开,并应严守利益平衡、充分说理和规范双引三项基本要求.",绿色原则;规范解释;司法适用;比例原则,D923,0,,法学三大刊论文/中国法学/论绿色原则的规范解释司法适用.pdf
837,论缓和的结果归属,张明楷[1],清华大学法学院,2019,3,261,282,"结果归属可以分为三种类型:通常的结果归属(客观归责)、严格的结果归属与缓和的结果归属。将他人自杀死亡的结果归属于行为人的引起行为,就是典型的缓和的结果归属。缓和的结果归属具有两个特点:一是结果归属的条件缓和,即尽管不符合通常的结果归属条件,但仍然将结果归属于行为人的行为;二是结果归属后的刑事责任追究比较缓和,即虽然将自杀死亡结果归属于行为人的引起行为,但并非令行为人承担故意杀人罪、过失致人死亡罪的刑事责任,只是使行为人承担相对较轻犯罪的刑事责任或者作为从重处罚的情节。缓和的结果归属具有中国特色,在当下有其存在的原因与理由,不能以德国的客观归责理论为标准否定中国的缓和的结果归属现象。相反,一部分缓和的结果归属现象可以得到维持,与此同时,也要从构成要件的行为、因果关系、主观责任方面对缓和的结果归属现象进行适当限制,并禁止基于缓和的结果归属对行为人适用加重的法定刑。",缓和的结果归属;类型;因果关系;主观责任,D924.3,0,,法学三大刊论文/中国法学/论缓和的结果归属.pdf
838,论网络时代刑法解释的限度,欧阳本祺,东南大学法学院,2017,3,164,183,"网络时代我国刑法解释的理论与实践呈明显的扩张化趋势,这一趋势以解决社会中出现的问题为导向,不断地突破罪刑法定原则。划定刑法解释的内部限度应该在坚持＂法条用语的可能含义＂、＂一般人的预测可能性＂这两条一般标准的前提下,先根据网络犯罪的类型确定刑法解释的大致方向,再根据网络犯罪与传统犯罪的等价性确定刑法解释的具体限度。划定刑法解释的外部限度应该立足于现实主义的网络治理模式,探索刑法与准则、市场、技术各自作用的边界：刑法不应该沦为保护网络准则的工具;刑法应该为P2P网贷等互联网金融的发展留有出路;通过技术代码能够保护的法益不应求助于刑法。",网络犯罪;解释;内部限度;外部限度,D924,77,,法学三大刊论文/中国法学/论网络时代刑法解释的限度.pdf
839,论网络服务商版权内容过滤义务,崔国斌,清华大学法学院,2017,2,215,237,"网络版权内容过滤技术的进步,将使得版权侵权的预防方式发生革命性变化。网络安全港规则已经成为充分利用这一技术的法律障碍。著作权法应适当修正这一规则,引导网络服务商与著作权人合作建立合理的版权内容过滤机制,自动识别和阻止用户的版权侵权行为。这将节省著作权人监督网络和发送侵权通知的成本,也降低网络服务商处理侵权通知的成本。通过设定合理的技术过滤标准,辅以配套的人工纠错机制,网络服务商能够将技术过滤的出错率控制在合理的范围内,避免对网络用户的合理使用、言论自由等造成实质性影响。",网络服务商;内容过滤;版权侵权,D923.41,83,,法学三大刊论文/中国法学/论网络服务商版权内容过滤义务.pdf
840,论网络服务提供者间接侵权责任的过错形态,冯术杰,清华大学法学院,2016,4,179,197,"网络侵权法领域的＂应知＂应涵盖过失和故意两种过错形态。既有的法律规则将欧美法上网络服务提供者免责条款中的过错概念用于侵权责任构成条款,导致法律解释和适用的混乱以及免责条款的适用范围扩大。对于网络服务提供者的＂过失＂,应以＂采取合理、有效的侵权预防措施＂的注意义务来定义,而不必考察其对网络用户侵权行为的实际知晓情况。即便不构成帮助侵权,过失间接侵权产生连带责任的规则也符合我国侵权责任法的理论和规范体系。",网络服务提供者责任;间接侵权;过失;网络侵权,D913,33,,法学三大刊论文/中国法学/论网络服务提供者间接侵权责任的过错形态.pdf
841,论网络法权构建中的主体性原则,陈璞,中国人民大学金融科技与互联网安全研究中心,2018,3,71,88,"大数据和人工智能技术凸显了法律人格边界模糊和结构性不平等加大等问题,须在主体性原则的理论层次上才能有效处理。主体性原则是现代法权体系构建的根本原则,具体体现为＂自由原则＂的核心原则,以及＂理性原则＂和＂人文原则＂两个基础原则。网络空间的发展,开显了更高层次的人类自由——＂积极自由＂的可能性路径,同时也面临＂消极自由＂受到侵害的现实威胁,二者构成自由理论的内在矛盾。网络空间的层次性,错开了＂积极自由＂和＂消极自由＂的直接对立;网络空间的开放性,要求确立网络隐私权在落实主体性原则方面的基础性地位;网络空间的系统性,要求强化对算法的审查和监管。",网络法权;主体性原则;网络隐私权;大数据;人工智能,D90,0,,法学三大刊论文/中国法学/论网络法权构建中的主体性原则.pdf
842,论股东功能之嬗变：从股东治理到股东代理,沈云樵[1],澳门科技大学法学院,2024,5,263,284,公司所有权问题是公司法和公司治理都面临的一个基础问题，关乎股东功能定位，也是股东治理重构的逻辑起点。在法人拟制说占据主导地位的法域，公司所有权问题表现为所有权和控制权的分离，这个观念在法人实在说流行的法域也被奉为圭臬。而随着股东对公司的所有者身份失落，两权分离的表述也逐渐失去合理性。股东不是公司所有者，也不是公司当然的剩余索取权人，公司的所有者正是公司自己，而股东实际上是公司的代理人，和董事处于同样的代理地位。传统股东的治理功能逐渐演变成代理功能。我国2023年修订的《公司法》对公司治理作出较多修改，拓展了董事治理空间，但并未弱化股东治理的重要性。在未来的公司治理中，应该采公司本位主义和利益相关者理论融合的治理模式。,公司所有权;两权分离;公司治理;股东治理;股东代理,D922.291.91,,,法学三大刊论文/中国法学/论股东功能之嬗变：从股东治理到股东代理.pdf
843,论行政决定保全,江国华[1],武汉大学法学院,2025,2,207,226,行政决定保全是行政机关向人民法院提起的以保障行政决定或未来生效裁判实现为意旨的临时性保护制度。行政决定保全目标的实现方式是通过限制行政相对人或利害关系人处分财产或强制其为或不为特定行为以防止不可弥补的损害发生。如果说行政决定所维护和创造的公共价值是行政决定保全的价值基础，那么强制执行权去行政化的制度化建构则构成了其制度基础，而行政决定执行权配置的非充分性则是其规范基础。从行政决定保全的适用情形上看，行政机关可以提起诉中保全和非诉强制执行保全，但是不可以申请诉前保全，然而实践中却存在着误用和混用等现象。在裁定是否准予保全时，法院应当首先进行必要性审查，再分情形审查诉中财产保全、诉中行为保全、非诉强制执行保全的要件。随着行政保全案例的增加，有必要健全《行政诉讼法》《行政强制法》中的行政保全规范，并出台“行政决定保全”专门审查规范。,行政决定保全;强制执行权;诉中保全;非诉强制执行保全;司法审查,D925.3,,,法学三大刊论文/中国法学/论行政决定保全.pdf
844,论行政协议的司法审查,余凌云[1],清华大学法学院,2020,5,64,83,"当前有关行政协议的学术争议,主要集中在公法与私法交织的界面上的合同形态是否属于行政协议,这类合同形态明显间杂着公法关系与私法关系,不宜做完全公法意义上的解读,而应当引入行政契约上的""混合契约""概念。对于有关纠纷,原则上应当通过行政诉讼附带民事诉讼,区分纠纷属性,循着不同救济路径分别处理。",行政协议;混合契约;司法审查,D92,0,,法学三大刊论文/中国法学/论行政协议的司法审查.pdf
845,论行政审批的分类改革与替代性制度建设,王克稳[1],苏州大学王健法学院暨东吴公法与比较法研究所,2015,2,5,28,"现行的行政审批,若以审批的功能与作用为标准,大致可分为资源配置类、市场进入类和危害控制类三大审批类型。不同类型行政审批的改革方向是不同的。资源配置类审批改革的方向是减少国家对资源的控制和垄断并保证国有资源分配的公平、公正;市场进入类审批改革的方向是降低进入门槛,打破进入壁垒,激发市场活力;危害控制类审批改革的方向是打破传统体制下建立起来的审批管控制度,将审批范围收缩到那些具有社会危害性、且通过其他方式不足以有效控制危害的社会活动方面。在行政审批改革的同时,还应当寻求有效的替代性制度建设,这既是顺利推进行政审批改革的需要,也是创新国家治理模式的要求。",行政审批;资源配置类审批;市场进入类审批;危害控制类审批,D630.1,43,,法学三大刊论文/中国法学/论行政审批的分类改革与替代性制度建设.pdf
846,论行政廉洁原则的适用,于安,清华大学公共管理学院,2016,1,126,143,"行政廉洁应当确立为行政法的基本原则,并且在法律制定和行政过程中取得优先适用的效力。适用行政廉洁原则的基础制度,是管理公私利益冲突、控制自由裁量权和维护公务伦理。行政廉洁原则在立法中的适用,应当注重于法律制定中的法律起点确定,原则性规则设立、标准和流程标准的设定、公法与私法分离的法律体系构建。行政廉洁原则在行政过程的适用,应当从现实出发有效解决施政方式、行政决策、职权分解和例外管理等方面的预防腐败问题。",行政法治;预防行政腐败;行政廉洁原则,D922.1,24,,法学三大刊论文/中国法学/论行政廉洁原则的适用.pdf
847,论行政法中技术标准的运用,关保英,上海政法学院,2017,5,216,236,行政法的发展改换了传统法规范以原则和规则两个基本元素为构成的状况，就是在行政法典则和规范体系中渗入了技术标准这一新的元素。而且技术标准的运用已成为现代行政法治的基本精神，尤其在法治发达国家，几乎充斥了行政法的各个领域。然而，通常情况下，技术标准并不体现于行政法典则之中，大多数是以非正式行政法渊源的形式出现的，就是说它的主要内容存在于国家颁布的正式行政法典则之外。为此，如何鉴定技术标准、技术标准具有什么样的法律地位、如何在行政法治实践中运用、其在行政法体系中的发展方向等一系列问题都需要从理论上予以澄清。,行政法规范 技术标准 适用程序,D922.1,0,,法学三大刊论文/中国法学/论行政法中技术标准的运用.pdf
848,论行政行为的违法性继承,王贵松[1],中国人民大学法学院,2015,3,98,119,若两个行政行为之间存在法定的先后关系，在先行行为无法争讼后，能否在后续行为的撤销诉讼中主张审查先行行为的合法性，这就是行政行为的违法性继承问题。固然可以通过立法明确禁止在后续行为中审查先行行为的合法性、或者灵活运用救济时效的例外事由允许直接针对先行行为提起撤销诉讼，但法院始终都可能直面违法性继承问题。公定力与不可争力因仅针对行政行为的效果而言，故而均不构成承认违法性继承的障碍。违法性继承论应作为行政救济法上的问题来理解，其实质在于私人权利救济的必要性与先行行为的法安定性需求之间的权衡问题。在先行行为的权利保障程序并不充分、安定性需求不甚强烈的情况下，法院可给违法性的继承论作出肯定的回答，拓宽私人权利救济的可能性。,违法性继承;公定力;不可争力;法的安定性;权利保障程序,D923.5,19,,法学三大刊论文/中国法学/论行政行为的违法性继承.pdf
849,论行政诉讼补救判决的适用——基于104份行政裁判文书的统计分析,陈思融[1],浙江财经大学法学院,2015,2,234,247,"修改后的《中华人民共和国行政诉讼法》第76条规定了一种＂新＂的判决方式——补救判决。早在最高人民法院2000年发布的司法解释中就初步确立了该种判决方式,但并未引起足够的重视和关注,司法实践对于该判决方式的适用也存在较大差异,这在一定程度上影响了补救判决的法律效果。因此,以人民法院裁判文书为依据,对补救判决的适用情况进行归纳分析,不仅有助于修法后补救判决的正确适用,而且对于提升法院补救判决的质量,维护司法权威,具有重要的理论和实践意义。",行政诉讼;补救判决;行政裁判文书,D925.3,60,,法学三大刊论文/中国法学/论行政诉讼补救判决的适用——基于104份行政裁判文书的统计分析.pdf
850,论规划许可变更前和谐相邻关系的行政法保护:以采光权的保护为例,肖泽晟[1],南京大学法学院,2021,5,202,223,"为了建设者利益需要而批准增加容积率或者在老旧小区增设电梯的决定,可能破坏原来和谐的邻里关系,可能影响相邻权人的采光等利益,但由于法院对该决定的私法效力和采光权性质的认识不一致,以及该决定得到了行政政策的支持,使得相邻权人面临救济上的困境.城乡规划区范围内的采光权首先是一种公法意义上的请求权,只有反射到民事领域后,才成为私法意义上的采光权.由采光权的公法权利性质所决定,要摆脱相邻权人的上述困境,就必须由行政机关按照""共享""的发展理念,确保相邻权人能够与建设者共享因规划许可变更所带来的收益,并在规划许可被变更前从建设者那里得到公平补偿.否则,规划许可的变更就将破坏和谐的邻里关系,并引发争议.同时,为保护原来和谐的邻里关系,摆脱相邻权人的救济困境,确保变更规划许可决定的合法性,应建立公正、及时解决此类争议的行政裁决机制,并将""补偿争议不存在或已解决""作为变更规划许可的前提条件.",规划许可变更;和谐相邻关系;相邻权;采光权;行政裁决,D922.1,0,,法学三大刊论文/中国法学/论规划许可变更前和谐相邻关系的行政法保护_以采光权的保护为例.pdf
851,论证券监管介入上市公司治理的限度,吕成龙[1],,2024,1,226,244,证监会以行政监管的方式逐渐介入到公司治理之中，形成了目前证券监管主导上市公司治理的格局。这不仅使得证券法与公司法的功能出现重叠，而且在个别规则上产生差异，引致行政监管目标扰动公司法规则、监管资源过度陷入公司事务、影响市场自律管理等内在冲突。信息是证券市场产品质量的核心载体，信息对称标准理应成为判断证券监管介入公司治理限度的核心工具，即除规制证券市场交易秩序外，证券监管应当聚焦于消弭涉及上市公司治理、业务经营与股份变化重要事项的信息不对称程度。只有以此为目标，证券监管才能在特定条件下，以最大克制程度的实体性规则加以介入。在判断是否介入时，需循序考量对象适格性、潜在影响、标准程度和矫正效益四项要件。信息对称标准除理论上有助于界分公司法与证券法的制度功能外，还有助于优化证券法与公司法之间的动态与静态联动关系，借助于立法模式转变与规则制定的全流程审查，最终将为改善现有证券监管介入公司治理模式提供参考。,证券监管;信息对称标准;上市公司治理;公司法;证券法,D922.287,,,法学三大刊论文/中国法学/论证券监管介入上市公司治理的限度.pdf
852,论醉驾案件的程序出罪,史立梅[1],,2022,4,250,269,醉驾入刑带来了我国犯罪结构和刑罚分布的明显变化，同时也带来了较为严重的刑罚溢出效应问题。针对醉驾入罪入刑过度问题，程序出罪较之其他出罪路径更能获得普遍认同。目前我国轻微刑事案件的程序出罪体现于公安机关的立案环节和检察机关的不起诉环节，但存在较多问题。欲充分发挥程序出罪对醉驾治理的功能，需要从程序法理论上予以反思。针对以醉驾为主的轻微犯罪，我国有必要强化司法程序的出罪功能，使刑事诉讼从原有的圆柱状结构向漏斗型结构转化。需罚性理论可以为醉驾案件程序出罪提供相应的依据并框定程序出罪的基本逻辑。未来我国醉驾案件的程序出罪路径可以从区分醉驾案件的实体出罪和程序出罪、完善现有的程序出罪路径、挖掘潜在的程序出罪路径等方面加以完善。,醉驾案件;程序出罪;诉讼结构;需罚性;特殊预防,D924.3,,,法学三大刊论文/中国法学/论醉驾案件的程序出罪.pdf
853,论量刑基准的回归,石经海[1],西南政法大学法学院,2021,5,284,304,"为区别于根基性的刑罚正当化根据和指导性的量刑原则,量刑基准的概念应从量刑方法意义上界定为,根据具体个罪的犯罪构成事实所确定的用作量刑时起始标准的刑罚量.基于定罪量刑关系等刑法原理,量刑基准不是在量刑环节根据拆分的犯罪构成事实在法定刑内确定的""点""或""幅度"",而是根据具体个罪的犯罪构成事实由定罪所确定的法定刑本身.量刑基准在运行上不是先在确定量刑起点和基准刑基础上笼统地将案件所有量刑情节放在一起予以量化运算,而是基于刑法立法关于免除、减轻、从轻、从重处罚量刑情节的分级规定以及数罪并罚等的量刑制度,在定罪确定法定刑的基础上,根据案件的具体量刑情节制度,依次作出免刑/处断刑、宣告刑和执行刑.",量刑基准;量刑方法;法定刑;量刑情节;依次适用,D924.13,0,,法学三大刊论文/中国法学/论量刑基准的回归.pdf
854,论金融司法与金融监管协同治理机制,鲁篱[1],西南财经大学法学院,2021,2,189,206,"在现代金融市场治理体系中,金融监管和法院民事司法都扮演了重要角色.我国法院不仅是传统意义上的裁判者,同时也是金融风险的重要治理者.既有金融市场的治理格局呈现金融司法与金融监管分立式治理的特征,金融司法与金融监管各行其是,金融规章往往得不到法院民事司法的肯定性确认.虽然这种分立式治理机制有助于构建和维护私人自治空间、防止行政权力滥用,但基于风险社会的大背景和金融风险的特殊性,分立式治理在制度正当性、智识合理性、功能有效性和结构科学性等方面都有缺失.应当构建司法与监管协同的金融风险治理机制,在司法认可并尊重金融监管规则的基础上,通过机制创新,实现金融司法与金融监管对金融风险的协同共治.",金融风险;金融监管;金融司法;分立式治理;协同式治理,D923.6,0,,法学三大刊论文/中国法学/论金融司法与金融监管协同治理机制.pdf
855,论金融法的制定,邢会强[1],中央财经大学法学院,2025,2,24,44,党的二十届三中全会提出的“制定金融法”，就是要制定一部金融领域的基本法，来统筹其他单行金融法，形成协调统一、比较完备的金融法律法规体系。就定位而言，我国制定的金融法不是金融法典，也不是金融法总则，而是金融法通则和金融基本法。就定向而言，金融法是体现中国特色金融发展道路之法，是规定我国金融基本制度之法，也是实现金融活动监管全覆盖之法。就体系结构而言，金融法应按照“主体→客体→内容→法律责任”的基本逻辑，同时根据金融法的特殊性，参考国内的金融法学学术共识，设置如下七章的结构体系：总则、金融宏观调控、金融市场监管、金融稳定保障、投资者与金融消费者保护、法律责任、附则。,金融法;金融法典;金融基本法;金融服务法;金融监管法,D922.28,,,法学三大刊论文/中国法学/论金融法的制定.pdf
856,证券期货市场高频交易的法律监管框架研究,邢会强,中央财经大学法学院,2016,5,156,177,"高频交易在我国证券市场上已经初露端倪,因其负外部性较大,亟需制定相应的监管规则予以克服。以金融法中的“三足定理”为理论指导,可以将对高频交易的法律监管分为风险监管、行为监管与竞争监管三大类别。这三类监管又以信息监管为基础,于是这四类监管共同构成了一个具有普适性的高频交易监管框架。对于高频交易,我国的监管政策选择应该是予以适当的限制或抑制。此外,对高频交易的法律监管还要树立“以快对快”的监管理念,因此,我国对高频交易的监管规则应不断及时修订,从而跟上市场之变化。",高频交易;程序化交易;三足定理;幌骗;塞单,F832.5,64,,法学三大刊论文/中国法学/证券期货市场高频交易的法律监管框架研究.pdf
857,证券虚假陈述中审验机构连带责任的厘清与修正,陈洁[1],中国社会科学院法学研究所,2021,6,201,221,"证券市场信息披露需由多个主体协作实施,故虚假陈述民事责任呈现连带责任的特点.因行为人主观过错的不同,审验机构介入的虚假陈述行为呈现不同的共同侵权行为样态.《证券法》主要规制审验机构的过失与委托人故意虚假陈述导致的投资者受损的客观关联共同侵权行为,由此审验机构承担的连带责任性质上属于不真正连带责任.委托人作为最终责任人,要对全部虚假陈述行为所造成的损害负赔偿责任,审验机构只对与其审验行为有因果关系的损害、与委托人一起向投资者承担连带赔偿责任.审验机构之间连带责任的范围划分,应当根据各个审验机构的过错程度以及原因力比例承担相应的赔偿责任.",证券虚假陈述;审验机构;连带责任;过错;原因力,D922.287,0,,法学三大刊论文/中国法学/证券虚假陈述中审验机构连带责任的厘清与修正.pdf
