id,title,author,first_author_org,year,issue,page_start,page_end,abstract,keywords,clc_code,cite_count,doi,pdf_path
1611,法理论:历史形成、学科属性及其中国化,雷磊[1],中国政法大学,2020,2,20,41,"要破除部门法学因过度教义化形成的学科壁垒,不能走向要求法学无条件地向其他社会科学全面开放的极端,而应该深化和发展法理论研究。通过历史的梳理可以发现,科学范式的转换、传统法哲学的衰落和部门法学的内在诉求构成了法理论研究形成的背景。它发端于历史法学时期,以19世纪的法学百科全书运动为其先声,而其作为独立的法学分支学科则经历了创始、成熟和多样化三个阶段,从一开始的分析法理论逐渐发展为包括多种进路在内的宽泛领域。法理论是一门从内部观察者的视角出发,通过研究基本法律概念来致力于法律知识的一般化与体系化的关于实在法的规范学科,包括法的理论与法律科学理论两部分。它对部门法学发挥着体系构造、学说批判和知识筛选功能,构成部门法学之知识和方法的法理。当下中国的法理论研究,要在兼容并蓄的基础上与部门法学形成良性互动,提升研究的整体自洽性和一般性,加强分析法理论和社会法理论方法间的分工与合作。",法理论;一般法学说;基本法律概念;科学化;中国化,D92,0,,法学三大刊论文/法学研究/法理论_历史形成、学科属性及其中国化.pdf
1612,法秩序统一性原理之建构,雷磊[1],中国政法大学,2025,1,22,41,法秩序是基于实在法的法学构造物，它预设了应然的和动态的视角。法秩序由法律体系、得到制定法认可的其他一般规范，以及依据一般规范产生的个别规范构成，是以制定法为主体的多元规范体系。法秩序的统一性既是法律科学追求的理想，又是司法裁判的辅助性原则。法秩序统一性的认识论要求包括两个方面：一是法秩序的效力统一性，这既包括空间面向上法的阶层构造与效力统合，又包括时间面向上法的连续性与稳定性；二是法秩序的价值统一性，这包括空间面向上部门法间的价值协调和时间面向上的同案同判。法秩序的效力统一性和价值统一性应在宪法层面实现耦合。法秩序统一性的方法论构造体现为规范意义的体系化塑造、规范要求的一致化建构，以及规范体系的完备化发展。法秩序统一性的“价值基点”在于法的安定性和形式正义，它是法秩序必要而非充分的构成条件，是相对的而非绝对的理想原则。,法秩序;法律体系;法律适用;同案同判;法制统一,D,,,法学三大刊论文/法学研究/法秩序统一性原理之建构.pdf
1613,注册制度改革背景下基于商标不使用的实体法抗辩,谢晴川[1],武汉大学法学院,2024,5,95,113,在注册取得制度改革及增设“使用意图”注册条件的背景下，需要以民法理论为基础，逐一辨析在理论上可能成立的商标不使用之相关抗辩的法律属性，以解决注册商标三年不使用抗辩之适用标准模糊不清且被糅合为“免赔抗辩”的问题。应将不使用抗辩区分为从未使用和连续不使用之两种情形下的抗辩，分别探讨有无可能构造理论中基于权利未产生或已消灭的要件事实抗辩，以及基于抗辩权的权利抗辩。“免赔抗辩”本是为了避免不得不通过推算或者酌定方式确定损害赔偿数额的做法所导致的极端情形，然而其将不使用商标的情形一律推定为无损害，同样落入机械判断损害结果之“全有或全无”的窠臼。注册商标的不使用可被定性为影响因果关系的与有过失，从而参与损害赔偿责任的分配，以还原个案中的真实情况。,商标注册;商标使用;要件事实抗辩;抗辩权;损害赔偿,D,,,法学三大刊论文/法学研究/注册制度改革背景下基于商标不使用的实体法抗辩.pdf
1614,"注册商标使用中的""未改变显著特征""",付继存[1],中国政法大学民商经济法学院,2021,6,186,206,"注册商标使用的判定因""未改变显著特征""的语义不精确而有或然性,进而影响与商标专用权确认、维持与保护有关的预期,助长市场机会主义.其实,""未改变显著特征""所蕴含的法律理念是,在理性、具体化的消费者看来,实际使用的商标标志与注册商标具有相同的识别效果.该理念与定性比较分析405份裁判文书所发现的应判定为""未改变显著特征""的条件或其组合相互对应.判定""未改变显著特征""的基准类型是组合使用注册商标、增删关联元素、改变装饰元素、替换字体字形、改变元素排列方式或任意组合上述变化方式,且能够明确指代该注册商标并不易导致消费者混淆.确权裁判还认可同时使用注册商标与变化的商标标志.在形成""未改变显著特征""这一判断时,识别公用性关联元素、替代性关联元素与装饰元素应分别采用竞争必需测试、稳定对应测试与表达需要测试.相同识别效果的判断应衡量明确指代、消费者认知习惯与商标法秩序等因素.",注册商标;商标使用;显著特征;商标通信模型,D923.43,0,,法学三大刊论文/法学研究/注册商标使用中的“未改变显著特征“.pdf
1615,注意义务的规范本质与判断标准,陈璇[1],中国人民大学刑事法律科学研究中心,2019,1,136,154,"注意义务本质上是能力维持规范,其机能在于将行为人遵守行为规范的能力维持在一定的水平之上。因此,注意义务概念以行为人有遵守行为规范之心却无遵守行为规范之力为适用前提。从刑法目的、理论思维以及政策效果等方面综合分析,注意义务“标准人”的设定,只能以行为人本人的能力为基础。通过填充规范可以类型性地推断注意义务,也可以划定被容许的风险的边界,但行为人的能力始终是业务过失犯中判断注意义务违反性的“压舱石”。一方面,司法者需要借助个人能力关联性标准对填充规范加以甄别;另一方面,被容许的风险的成立,除了要求行为须符合填充规范,还要求行为人在实施行为时现实地处于欠缺结果避免能力的状态。",过失犯;注意义务;标准人;被容许的风险,D914,0,,法学三大刊论文/法学研究/注意义务的规范本质与判断标准.pdf
1616,浙路风潮中的诸权之争,张玲玉[1],,2022,5,190,206,清末的浙路风潮涉及中英之间、中央与地方、政府与民众等多方利益纠葛，围绕《苏杭甬铁路草合约》《铁路简明章程》等一系列章程、合约的制定与实施，各方展开了持久的利益博弈，充分利用法律武器试图实现自己的权利诉求最大化。《苏杭甬铁路草合约》原本从属于中英之间的政治借款合同，是中外不平等关系的产物。清政府批准设立浙路公司虽有借助兴建铁路收回路权的意图在内，然而在浙路风潮发生后，反倒加剧了本已紧张的中央和地方关系。清政府无力应对内外危机，对外没有足够的实力与英国就废约一事进行谈判，对内不能很好地处理中央和地方的关系。特别是，清政府制定《公司律》却不遵守相关规定，背法而治，失信于民，引发了自身的合法性危机。,浙路风潮;保路运动;路权;铁路国有化,D,,,法学三大刊论文/法学研究/浙路风潮中的诸权之争.pdf
1617,海上保险的最大诚信:制度内涵与立法表达,初北平[1],大连海事大学法学院,2018,3,66,83,"英国2015年保险法开启了最大诚信义务由诚信规则向诚信解释原则改良的新篇,这似乎与我国保险法和海商法现有的“诚信原则+具体义务规则”模式有所趋同。但英国法下保险合同的诚信标准超过了英国法下一般合同的诚信标准,也超过了大陆法系及我国保险法下保险合同的诚信标准。其原因不是英国法下“最大诚信义务”中“最大”的法律效果,而是源于保险合同归属于“诚信的合同”,合同方在订约过程中需为对方的利益考量,主动告知有关标的的重要信息。此项具体的告知义务与我国海商法中的告知义务标准相当。实践中,我国法院对于被保险人是否尽到告知义务的认定标准并不严苛,保险的实务操作也不存在一个始终由被保险人主动进行无限告知的程序,我国海商法中规定的“主动告知”作为一项兜底性义务,应予保留以发挥其安全阀功能,而被保险人无需告知的事项则宜适当补充。",海上保险;最大诚信;保险法;诚信原则;告知义务,D922.284,0,,法学三大刊论文/法学研究/海上保险的最大诚信_制度内涵与立法表达.pdf
1618,涉外代理关系准据法的确定,林强[1],清华大学法学院,2020,6,186,206,"涉外民事关系法律适用法第16条对代理类型、连结对象与连结点的界定均不清晰,需从学理上予以重述。第1款中的“代理”不能径直依民法来解释,宜从功能识别与目的识别的原理出发,将法定代理与机关代理排除在外,而仅指涉意定代理。代理实体法的学说与体系构造影响着冲突规则的设置。无论是从实体法还是冲突法的立场出发,我国都应采纳德国的意定代理权独立连结理论,而非混合继受英国法与海牙《代理法律适用公约》。继受该德国学说时,需明确代理内部基础关系与外部法律行为均可在第16条之外找到对应的冲突规则,第16条的连结对象只为意定代理权。第16条第1款前段的“代理”应进一步限缩解释为意定代理权,第1款但书未来宜完全删除。在依第16条规定的主、客观连结点确定意定代理权的准据法时,应依实体类型作精细化的利益衡量,从而具体化连结点的运用。",涉外代理;代理冲突法;代理行为地;意思自治;利益衡量,D92,0,,法学三大刊论文/法学研究/涉外代理关系准据法的确定.pdf
1619,涉外法律适用的冲突正义——以法律关系本座说为中心,徐鹏,西南政法大学,2017,3,189,207,将冲突正义的内涵设定为判决一致，不仅存在着实践中的困难，而且其作为外在工具性价值难以为双边冲突规范体系提供充分的正当性基础。将冲突正义理解为适用空间上最好的法律，也难以避免进一步的质疑。因此宜回溯到法律关系本座说，在萨维尼的私法体系、历史法学以及康德道义论伦理观等编织而成的整体脉络中探究冲突正义的内涵。对人的平等对待和自由意志的尊重构成了萨氏涉外法律适用的价值基础。自由和平等价值依赖于以罗马法和基督教为支柱的国际法律共同体的预设。伴随欧洲民族国家法典化进程和基督教的式微，冲突正义也面临着挑战。全球化背景下国际民商事交往中社会行动的复杂性以及与之相伴而生的主体行为的偶然性，需要与之相适应的合作体系。国家无法在所有的涉外民事关系领域主动地发挥参与和塑造功能，难以全面构建实质性公正标准并依其型塑主体的行为方式。秉持平等和自由价值，通过发现当事人自愿遵循或者经过商谈后合意确立的规范体系，可以实现当事人“期望的期望”的契合和相互调适。,冲突正义;判决一致;自由;平等;法律关系本座说,D90,0,,法学三大刊论文/法学研究/涉外法律适用的冲突正义——以法律关系本座说为中心.pdf
1620,涉外知识产权归属的法律适用,阮开欣[1],华东政法大学知识产权学院,2019,5,191,208,"权属分歧现象是知识产权领域法律属地主义的体现之一,不符合全球化 背景下法律普遍主义的发展趋势,应当在一定程度上采取单一准据法以适用于知识 产品在各国的权属。从应然的角度来说,在知识产权的初始取得和继受取得过程 中,基于在先关系的知识产权归属规则均在一定程度上存在权属普遍制的适用空 间,这有助于知识产品的跨境流动和最大化利用。对于强行法范畴的知识产权归属 规则,则不存在权属普遍制的适用空间。现行国际条约并不妨碍权属普遍制的适 用。如何确定权属普遍制中的单一准据法是亟待解决的问题,选取规则的明晰化并 在各国获得共识是权属普遍制有效运行的前提。解决权属普遍制和被请求保护国原 则共存所导致的法律冲突,应当遵循被请求保护国对于本国知识产权归属规则享有 最终决定权的准则,反致规则的适用内含于被请求保护国原则。",知识产权归属;法律适用;被请求保护国原则;权属普遍制,D,0,,法学三大刊论文/法学研究/涉外知识产权归属的法律适用.pdf
1621,涉诉信访治理的正当性与法治化——1978-2015年实践探索的分析,彭小龙,中国人民大学法学院,2016,5,86,107,涉诉信访治理是法律、行政、经济等调整机制与程序、绩效等正当性基础相互作用的过程。1978年以来的“绩效合法性下的综合调整”，化解了大量涉诉信访，但法律调整与非法律调整的混同日益无法适应实践需要。20世纪90年代之后，涉诉信访法律调整机制不断健全，程序正当性逐渐确立，但受国家治理整体格局、信访体制、司法政策等影响，涉诉信访治理具有明显的绩效导向，调整效果不佳，相关政策反复调适。从目前来看，“程序正当性下的法律调整”过于理想化，十八大以来的涉诉信访改革方案可以解读并进一步整合为“程序正当性下的综合调整”，通过法律程序和程序惯例释放并统摄各种正当性资源和调整机制的作用，形成一种可持续发展的常规治理结构。,涉诉信访;绩效合法性;程序正当性,D926.2,70,,法学三大刊论文/法学研究/涉诉信访治理的正当性与法治化——19782015年实践探索的分析.pdf
1622,混合共同担保人相互间无追偿权论,崔建远[1],清华大学法学院,2020,1,83,99,"同一个债权被数个担保措施保障,应当区分情况而定担保人相互间是否享有追偿权:在共同保证、共同抵押的场合可存在追偿权,在混合共同担保关系中,物上担保人之间、物上担保人与保证人相互间不应享有追偿权,除非当事人之间另有约定或法律另有规定。反对此说者,在解释论层面不合中国现行法及法理,在立法论层面不宜被采纳,因其未能证成担保人相互间存在着各项义务间具有内在联系的共同关系,利益衡量时未能全面而平等地照顾到担保人的全体,不当地限制了意思自治原则作用的发挥,未把债的相对性和自己责任等原则及规则纳入权衡因素,将目光局限于单一的交易关系,忽视了系列交易、一组交易中各个子交易之间环环相扣、处处衔接的特殊安排。其所谓公平理念及标准以及当事人预期,明显带有解释者的主观偏好,似不中立。至于将降低交易成本作为混合共同担保人相互间享有追偿权的根据,更是偏离了路径。",混合共同担保;追偿权;当事人预期;公平原则,D92,0,,法学三大刊论文/法学研究/混合共同担保人相互间无追偿权论.pdf
1623,清代君臣的法外施仁博弈,蒋铁初,杭州师范大学沈钧儒法学院,2021,2,138,155,"清代的法外施仁有法外宽待及依法宽待两种表现.死罪案件的法外宽待具有不确定性,既是君臣心目中的可益之事,还是君臣都能参与审判的案件,因而成为君臣博弈的对象.清代君臣在大臣发起法外施仁与君主主动法外施仁两个回合展开博弈.其中大臣发起法外施仁,又有大臣事先奏请君主法外施仁及大臣先法外施仁再奏请君主追认两种表现,后一种做法主要出现在晚清时期.君主主动法外施仁的同时,往往会要求大臣宣扬君主的法外施仁,还会通过特殊案件宣扬法外施仁以及在立法中宣扬法外施仁.结果是清代大臣接受了君主是法外施仁唯一主体的观念.君臣博弈形成了清代慎重法外施仁及法内之仁法外化的特征,也加剧了应当施仁案件不施仁及法外施仁偏向亲贵等问题.清代社会的特殊性对法外施仁实践产生了一定的影响.",法外施仁;法内之仁;君臣博弈,D,0,,法学三大刊论文/法学研究/清代君臣的法外施仁博弈.pdf
1624,清代州县讼事中的国家与个人——以巴县档案为中心,汪雄涛[1],苏州大学王健法学院,2018,5,171,188,"学界以往比较强调社会与国家在清代纠纷解决中的互动,对国家与个人关注不多。在清代州县讼事中,“状不轻准”是国家的基本立场,词讼的开启主要依赖于个人的艰难行动。当讼事进入候审以后,可能会因国家的消极理讼而陷于停滞,但个人仍试图通过诉禀对抗来推动诉讼进程。在讼事的审断阶段,国家往往希望“一讯而结”,倘若个人对讯断结果不满,会拒绝具结,进而复禀乃至上控。但是,这类再审的请求同样会受到国家的压制。由于讼事对国家和个人而言,都是一种“不能承受之重”,所以,在争讼的任何阶段,个人都没有停止和息的努力。一旦成功,国家也会乐观其成。国家对讼事的压制和消极,与个人的困难和积极,共同构成清代州县“压制型诉讼”的一体两面。“压制型诉讼”的解说,一方面意在强调清代的纠纷解决机制不容高估,另一方面也在提示国家的司法能力应该更加强化和开放。",讼事;州县;国家;个人;压制型诉讼,D032,0,,法学三大刊论文/法学研究/清代州县讼事中的国家与个人——以巴县档案为中心.pdf
1625,清代州县词讼积案与上级的监督,邓建鹏[1],中央财经大学法学院,2019,5,173,190,"清代法律制度在要求州县官及时审结自理词讼方面,多有细致而严格的 规定,但在基层司法实践中,自理词讼积压却异常严重。自清中期以降,历任皇帝 在位时多发布各种上谕,催促各省高官监督基层官员及时审结案件。州县官必须按 月向上级申送自理词讼清册,以供上司核查。就制度而言,州县官听讼面对知府、 道员及省级官员等重重监督的压力。但是在实践中,这种多层级高压并未带来有效 的监督效果。多层级监督体系效率低下,地方官之间基于利益合谋,共同规避中央 的监督要求。上级监督州县官听讼明显具有 “人存政举”的特征,统治者对导致词 讼尘积的客观因素 (如人口剧增、经费有限)视而不见。州县官处理命盗案件审转 尚且顾及不暇,遑论自理词讼,因此词讼积压问题并未得到有效解决。",清代;州县官;监督;自理词讼;积案,D,0,,法学三大刊论文/法学研究/清代州县词讼积案与上级的监督.pdf
1626,清代的地权习惯与法律介入———国家与市场的互动视角,赖骏楠[1],复旦大学法学院,2024,5,187,203,清代地权习惯浸透着市场法理。考察清代国家法对地权习惯的应对，既有助于澄清清代国家与市场的具体关系，又能为检验相关经济学理论提供重要案例。在诸种有利的制度和意识形态条件下，清代中国拥有前工业社会中最为成熟的地权市场体系。各类地权习惯均体现出市场—产权逻辑。针对地权习惯，清代国家法从相互并不协调的诸种目的出发，产生诸种并不协调的应对态度。但相对较弱的国家能力，导致法律对地权的介入范围和力度有限。在诸种介入中，顺应产权与市场之要求的保护式介入较为成功，以反市场的逻辑取消原有契约与产权安排的干预式介入，则遭遇重重阻力。从近代大变局的角度出发，可以发现，由于国家权力与地权市场未能实现同步发育和良性互动，清朝这一政治经济体在近代国家建设和工业化等议题上，面临诸多严峻挑战。在近代的视域下，国家与市场的理想关系，应是一种和谐共生、互利共赢的状态。,清代地权;习惯;一田多主;田赋征收,D,,,法学三大刊论文/法学研究/清代的地权习惯与法律介入———国家与市场的互动视角.pdf
1627,清代讼师贪利形象的多重建构,尤陈俊[1],中国人民大学法学院,2015,5,177,193,清代官员们在向民众宣扬讼师之恶时，往往极力强调其贪婪成性的逐利特点。这种贪利讼师的形象刻画，可以在一些真实案例中找到原型，并在一些文学作品中被放大。将官代书的收费情况和一些实际案例中讼师所收的写状费用进行对比，可以发现其中的讼师收费通常要远超官代书的规定收费标准和实际所收报酬。但是，这并不意味着讼师收费皆是高不可攀，因为除了那些精擅此道而引起官府注意乃至被查拿严惩的讼师外，还有一些为人代写词状的下层识字人士其实只收取较低的酬劳，而后一种情形通常不容易在史料中得到具体记载。清代官方借助于对“贪利讼师”这一模式化形象的塑造和宣扬，来对民间助讼之人进行整体污名化，试图以此警示民众要远离这一“危险”群体，从而避免更多的诉讼案件被催生出来，以减轻区域性诉讼社会之背景下日趋严峻的压力。,健讼;讼师;包揽词讼;写状费用,D90-052,104,,法学三大刊论文/法学研究/清代讼师贪利形象的多重建构.pdf
1628,清律“家人共盗”的法思想源流,谢晶[1],中国政法大学法学院,2018,2,195,208,在儒家的治国平天下理想及方案中，教化是其重要部分。以《大清律例》为代表的传统律典因深受儒家之影响，也将这一理念容纳进来，并在有关“家人共盗”问题的律例中集中展现，在赋予尊长对卑幼的专制之权时，亦给他们附加教化之责——“养不教，父之过”的“连坐”责任。在儒家看来，推行教化的理想方式是礼乐（而非刑政）。礼乐源自人心、顺应人性，能在较大程度上发挥预防犯罪、维护社会秩序的效用。历代王朝在将这一理念转化为法律制度并运用于实践之中时，片面强调百姓中家长的责任，忽略“为民父母”的统治者所应同样负有的（甚至更大的）责任，在一定程度上反映出君主推诿自身责任的心理。,大清律例；共同犯罪；一家人共犯罪；共盗；礼教,D909.249,0,,法学三大刊论文/法学研究/清律“家人共盗”的法思想源流.pdf
1629,清末《新民丛报》与《民报》论战中的“国民”议题,赖骏楠[1],复旦大学法学院,2018,4,171,187,"在清末变法时期,思想界一度出现“国民程度不足论”,亦即主张当时中国国民的智识、道德和法政知识水平,皆不足以支撑近代宪法的运行。“国民程度”议题,也以“共和国民资格”之争这一形态,出现在1905至1907年间梁启超《新民丛报》与革命派《民报》之大论战中。对本次论战双方言论的系统梳理,能够表明双方虽在各具体问题上一度展开激战,但却共享一个思考上的前提,亦即实行近代宪法要以充足的“国民程度”为前提。“国民程度论”所依赖的思维方式主要源自儒家思想,尤其源自心性儒学。该论调一方面意识到政治领域之外的思想文化因素对于宪法运行质量的间接影响,另一方面也相对忽视了政治领域之内诸因素对于宪法运行的直接影响。",宪法;国民;梁启超;革命派;儒家,D0-0,0,,法学三大刊论文/法学研究/清末《新民丛报》与《民报》论战中的“国民”议题.pdf
1630,滥用知情权的逻辑及展开,王锡锌,北京大学法学院,2017,6,41,60,在我国信息公开实践中，出现了申请人大量申请、反复申请政府信息公开的情形。司法实践将此类申请行为界定为“滥用政府信息申请权”或“滥用知情权”，并认为此类行为构成权利滥用。由于公法上权利关系的特殊性和知情权的复合性功能，在将发源于私法领域的禁止权利滥用原则适用于公法上的知情权问题时，必须对该原则的适用进行严格的范围界定和规则限制，通过对知情权行使的原则设定、滥用权利行为的类型化以及建构滥用权利的测试标准等途径，抑制行政机构和司法机关适用权利滥用原则的自由裁量空间，从而实现对知情权的权利保障和抑制权利滥用之间的平衡。,信息公开 知情权 权利滥用 纠缠性申请,D923.8,0,,法学三大刊论文/法学研究/滥用知情权的逻辑及展开.pdf
1631,版权保护与创作、文化发展的关系,章凯业[1],中国海洋大学法学院,2022,1,205,224,"将版权的功能等同于鼓励创作,是对现实的过度简化.从作者的角度来看,个体的创作受到多重动机的驱使,版权只扮演着一个相对边缘性的角色.版权更重要的向度是在产业领域,其作用是在媒介稀缺和信息传递依附价值传递的产业环境下,确保知识的大规模商品化得以顺利进行,后者在客观上提高了社会知识的存量和传播范围,同时强化和扩大了作者作为一种职业的地位和范围.当前的媒介充裕和创作传播手段的分散化,催生了大众化创作,并使其成为自媒体时代公众之间重要的对话交流形式.同时,互联网的零边际成本和平台的网络效应与版权相结合,提高了版权人垄断定价的能力和网络版权的市场集中度.版权与文化繁荣的关系,需要在新的信息社会的背景下进行类型化分析.一个宽松的文化发展环境、以产业政策为主导的规模化大市场、低成本的知识要素自由流动以及国家的支持和反垄断介入,是目前我国进一步实现文化发展与繁荣的必由之路.",版权;媒介稀缺;文化产业;信息社会;知识产权反垄断,D,0,,法学三大刊论文/法学研究/版权保护与创作、文化发展的关系.pdf
1632,物业服务合同法律构造之中国模式,徐涤宇,中南财经政法大学法学院,2021,3,52,67,"我国物业服务合同适用非常态缔约规则,与民法典中的其他典型合同有本质区别.物业服务合同与集体合同在法律构造上并无二致,在规范目的上更是殊途同归,即以团体缔约的构造实现当事人双方的""势均力敌"",同时赋予合同规范性效力,以促成小区管理中的强制自治与和谐物业服务关系.物业服务合同""入典""没有改变其特别法规范模式.包括物业服务合同在内的建筑物区分所有制度这一微观体系,构成民法典所有权制度的特别法.在理解和适用物业服务合同规则时,必须将其置于这一微观体系下予以解释.",物业服务合同;团体缔约;集体合同;规范性效力;特别法模式,D,0,,法学三大刊论文/法学研究/物业服务合同法律构造之中国模式.pdf
1633,牵连关系的类型——基于刑事立法、司法解释规定的分析,王彦强[1],,2022,3,159,174,"厘清牵连犯问题,有必要先区分""规范的牵连犯概念""与""事实的牵连犯现象""两个范畴.在牵连犯现象客观存在的情况下,应将关注点从牵连犯存废之争转向如何界定类型化牵连关系.对牵连犯现象进行归纳总结和类型化分析,是可尝试的问题解决方案.通过样本分析发现,立法中唯一呈现出类型化特征的""受贿犯罪与徇私型渎职犯罪""类型,因受制于加重犯立法模式和司法解释数罪并罚的规定,难以被推广运用.相较而言,司法解释提供了更丰富的分析样本,其大体可分为三种类型:侵害法益同一型、必然性关联型和高伴随关系型.前两类分别因""侵害同一法益""和""(准)想象竞合""特性而具有较牢固的从一重处断基础;而占比最多的高伴随关系型,大多数也坚持了客观的、类型化牵连关系的基本立场.",牵连犯;牵连关系;从一重处断,D,,,法学三大刊论文/法学研究/牵连关系的类型——基于刑事立法、司法解释规定的分析.pdf
1634,特别条款优先效力的理论困境及其解决路径——以特别关系的类型区分为视角,邓毅丞[1],华南师范大学法学院,2025,3,150,170,特别关系是指，普通条款与特别条款之间具有法益同一性和逻辑包容性的竞合类型。关于特别条款的优先效力，存在两个理论误区，一是夸大特别条款对普通条款的排斥作用，二是消解法条竞合与想象竞合的界限。对此，应当以特别关系的类型区分作为纠偏路径。特别关系的具体类型取决于特别条款与普通条款在不法和责任上的不同点。据此，特别关系可区分为特别减轻关系和特别加重关系，前者排除普通条款的重刑适用功能和补充适用功能，后者则不然。特别加重关系和特别减轻关系的区分，不能仅依据司法解释确立的立案标准，而应当根据法定的处罚效果进行综合比较，法定最高刑、法定最低刑、附加刑等都是处罚效果的判断因素。基本犯和加重犯的处罚效果不能混同，应当在罪刑构造的基础上，以罪刑均衡为导向，确定特别关系类型的区分范围在基本犯层面和加重犯层面是整体评价还是个别评价。据此，盗伐林木罪、贪污罪、金融诈骗罪等争议条款的优先效力需要重新审视。,法条竞合;特别条款;特别加重关系;特别减轻关系;处罚效果,D924.1,,,法学三大刊论文/法学研究/特别条款优先效力的理论困境及其解决路径——以特别关系的类型区分为视角.pdf
1635,犯罪参与体系中区分制与单一制的融合,黎宏[1],清华大学法学院,2024,4,152,167,"我国学界对犯罪参与体系上区分制与单一制的对立有夸大之嫌。在共同正犯、间接正犯、共谋共同正犯等概念以及作为正犯判断标准的犯罪支配说出现之后,作为区分制基础的正犯概念逐渐实质化, 正犯与共犯的形式界限几近于无。特别是在共犯从属性的问题上, 一旦采用与共同犯罪本质论中的行为共同说具有亲和性的实行行为从属性说, 就会在犯罪参与体系上必然走向单一制。当今的单一制, 在法益侵害说的洗礼下, 已不是“行为人刑法”或者“意思刑法”的产物, 而是在各犯罪参与人的行为必须直接或者间接与具体犯罪构成要件结果相关的前提下, 基于共同犯罪的本质是行为共同的理念, 将正犯理解为为构成要件的实现作出因果贡献的人。这表明, 当今的区分制与单一制正相向而行, 渐趋融合。从我国的相关刑事立法和司法实践看, 我国的犯罪参与体系接近于单一制。这一理解, 不仅能合理解释我国刑法有关共同犯罪的规定, 也能妥当说明帮助信息网络犯罪活动罪的相关司法解释规定。",犯罪参与体系;共同犯罪;区分制;单一制;正犯;共犯,D,,,法学三大刊论文/法学研究/犯罪参与体系中区分制与单一制的融合.pdf
1636,"犯罪故意概念中的""危害社会"":规范判断与归责机能",曾文科[1],中国政法大学刑事司法学院,2021,5,159,174,"""危害社会""是我国刑法故意概念中最具特色的表述.在规范责任论下,故意的判断不再是单纯的事实认定,而是规范评价.故意概念中的""危害社会""表明,进行故意归责时,行为人必须具有形成反对动机的可能性.成立故意犯罪时,只要求行为人明知构成要件事实;""危害社会""不是明知的内容,其只是对行为或结果属性的修饰或表达.应当根据法规范标准说,立足行为时,以行为人认识的内容为判断素材,由作为法规范总和的国家,对""危害社会""作出符合科学法则的判断.成立故意犯罪时,行为人不必具有现实的违法性认识,形式违法性认识可能性只是用以判断实质违法性认识可能性的资料.""危害社会""为实质违法性认识可能性在故意概念中留下了一席之地,因此不必在故意之外再讨论违法性认识可能性问题.",犯罪故意;危害社会;违法性认识,D924.1,0,,法学三大刊论文/法学研究/犯罪故意概念中的“危害社会“_规范判断与归责机能.pdf
1637,环境侵权因果关系类型化视角下的举证责任,陈伟,南京大学法学院,2017,5,133,150,环境侵权因果关系的举证责任分配问题是环境法学和侵权法学理论界存在争论的疑难问题。虽然立法已经明文规定，然而司法实践中却常出现直接或间接违背立法的现象。对环境侵权因果关系这一概念本身的模糊认识是导致理论争论和实践矛盾的重要原因。在英美法对因果关系所作的一般因果关系与特定因果关系两分法的基础上，根据科学认知难度可进一步把一般因果关系分为三种类型：常识型、科学确定型和科学不确定型。只有科学不确定型因果关系的举证责任才应由被告承担。根据污染物致害的时空顺序，可把特定因果关系分为到达的因果关系和致害的因果关系，而致害的因果关系则可根据证明的需要区分为暴露的因果关系和真实的因果关系。到达的因果关系之举证责任，根据现行立法与司法解释应由被告承担。致害的因果关系中暴露的因果关系之举证责任应由原告承担，真实的因果关系之举证责任则由被告承担。,一般因果关系 特定因果关系 环境侵权 因果关系 举证责任,D915.2,0,,法学三大刊论文/法学研究/环境侵权因果关系类型化视角下的举证责任.pdf
1638,环境民事公益诉讼性质定位省思,巩固[1],浙江大学光华法学院,2019,3,127,147,"民事公益诉讼是为弥补行政执法在社会公益保障方面的不足而创制的一种特殊司法机制,不是传统意义上的民事诉讼,不能照搬传统民事诉讼规则。从国外一般经验来看,环境民事公益诉讼具有严格依法实施、类型化发展、有限适用、行政分权担责、法院有限能动、普通公众参与等特性。在我国,环境民事公益诉讼被定位为侵权诉讼之一种,主要依据司法解释运行,具有法律依据不足、混同""代位执法""诉讼与损害填补诉讼、适用泛化、行政消极卸责、司法过度能动、公众参与不足等弊端。未来应扭转其作为民事诉讼的错误定位,以公法诉讼为指向完善相关制度。就目前法治实践而言,当务之急是修改相关司法解释,妥善拟定民法典侵权责任编相关条款,协调民法一般规则与环境特别立法的关系,科学推进民法典之绿色化。长远来看,应制定专门的环境公益损害救济法,对环境公益诉讼和生态损害赔偿分别作专章规定,前者应囊括民事公益诉讼与行政公益诉讼;后者应综合利用诉讼、磋商、行政执法等多种机制,并以对《生态环境损害赔偿制度改革方案》的立法转化为核心。",环境民事公益诉讼;代位执法;生态损害赔偿;民法典侵权责任编,D925.1,0,,法学三大刊论文/法学研究/环境民事公益诉讼性质定位省思.pdf
